Country,Year,AvgTemp_Country,co2,co2_per_capita
France,1989,11.632363425925927,401.469,7.082
France,2001,11.314488425925923,411.592,6.871
Libya,1974,19.825142857142858,9.338,3.839
South Africa,1961,16.675710000000002,102.12,6.04
Syria,1987,18.31961904761905,36.137,3.173
Egypt,1996,22.255789473684217,97.042,1.448
Algeria,1970,17.86841666666667,15.059,1.093
Netherlands,1969,9.121739583333335,115.806,8.984
Malaysia,1969,26.936895833333335,9.138,0.919
Malaysia,1992,26.905450520833337,72.961,3.874
Portugal,2007,15.322904761904763,62.38,5.915
Italy,1986,13.002571428571429,363.188,6.386
Madagascar,1960,22.02151388888889,0.399,0.078
Madagascar,1978,22.522166666666667,1.017,0.12
Belgium,1964,9.801440476190475,103.561,11.091
Belgium,1980,9.566404761904764,134.836,13.712
Romania,1980,8.1829,195.807,8.838
Romania,2013,11.77584,78.795,3.927
Colombia,2002,23.59612606837607,55.417,1.374
Colombia,2010,23.544948717948717,75.431,1.685
Tanzania,1990,22.996768421052632,2.112,0.081
Turkmenistan,1966,15.592485714285713,16.844,8.542
Eritrea,2010,24.984181818181813,0.468,0.159
Greece,1964,16.21970238095238,13.202,1.552
Vietnam,1981,25.34540277777778,17.695,0.329
Cameroon,1974,24.543777777777777,0.974,0.135
Cameroon,1980,25.012213483146066,3.886,0.457
Cameroon,1983,24.893138888888885,6.554,0.711
Iraq,1969,20.347187499999997,22.601,2.404
Iraq,1982,20.31926666666667,30.538,2.12
Azerbaijan,1970,12.062666666666667,31.323,6.042
Azerbaijan,1999,12.73958333333333,28.822,3.558
Azerbaijan,2011,11.79175,30.21,3.264
Mali,1970,27.915555555555557,0.202,0.032
Thailand,1991,27.348388888888888,95.045,1.708
Central African Republic,1981,24.795666666666666,0.136,0.055
Bosnia And Herzegovina,1966,11.016950000000001,7.445,2.062
Bosnia And Herzegovina,1979,10.941699999999997,16.806,4.086
Bosnia And Herzegovina,1993,11.001100000000001,12.581,3.222
Bangladesh,1968,25.169859649122802,3.866,0.059
Bangladesh,2010,26.207872807017537,54.036,0.355
Bangladesh,2011,25.420837719298248,55.593,0.362
Equatorial Guinea,1966,25.486250000000002,0.026,0.084
Cuba,1968,25.47533333333333,16.02,1.883
Lebanon,1984,18.86422222222222,6.713,2.129
Mozambique,2005,24.67982638888889,1.77,0.087
Angola,1970,22.087097222222226,3.578,0.611
Angola,1991,22.067527777777773,5.064,0.421
Angola,2005,23.073981132075467,15.387,0.798
Norway,1964,3.9162499999999993,16.17,4.377
Nepal,2010,19.412095238095237,4.828,0.177
Ukraine,2011,8.943802083333335,308.376,6.659
Malawi,2011,22.275291666666664,1.034,0.068
Burkina Faso,2009,28.768375000000002,1.836,0.117
Hungary,1996,9.49325925925926,63.083,6.123
Burundi,1999,20.894000000000002,0.253,0.04
Zimbabwe,1981,19.51038095238095,9.405,1.254
Bulgaria,1973,10.373285714285714,68.717,7.967
Haiti,1966,26.61015,0.304,0.071
Sri Lanka,1992,27.053148148148146,5.036,0.301
Nicaragua,2010,27.463833333333337,4.453,0.776
Zambia,1969,21.142041666666668,4.271,1.018
Taiwan,1972,21.830677777777787,35.872,2.322
Bolivia,1964,11.457185714285714,1.48,0.368
Bolivia,1987,12.497819444444442,4.018,0.6
Ireland,1986,8.451958333333332,28.55,8.061
Senegal,1999,26.263479166666666,3.604,0.37
Latvia,1999,7.191291666666667,7.718,3.228
Kenya,2003,21.075388888888888,6.716,0.2
Kenya,2006,21.02747222222223,9.567,0.259
Finland,1986,3.55205,53.218,10.82
Finland,1993,4.281033333333332,56.32,11.116
Sweden,1980,5.209483333333334,71.714,8.629
Austria,1965,5.6789499999999995,38.185,5.252
Austria,1990,7.460116666666668,62.191,8.098
Uganda,1981,24.33858333333333,0.531,0.039
Armenia,1993,7.693000000000001,2.51,0.727
Dominican Republic,1984,26.08141666666667,7.386,1.174
Jordan,1985,18.989916666666666,8.506,3.061
Djibouti,1976,29.483090909090905,0.198,0.857
Sudan,1979,28.542925000000007,3.277,0.2
Sudan,2012,28.38397530864198,15.763,0.427
Rwanda,2007,19.601916666666668,0.542,0.057
Togo,1982,26.78266666666666,0.818,0.263
Gabon,1974,25.84329166666667,5.448,8.412
Gabon,1992,25.85366666666667,4.917,4.735
Niger,2007,29.061424242424252,0.706,0.048
Lesotho,1998,14.807750000000004,1.803,0.902
Lesotho,2007,14.808166666666667,2.074,1.062
Liberia,1967,25.654750000000003,0.612,0.45
Bahamas,2011,25.75916666666667,2.11,5.677
Mauritania,1973,27.374333333333336,0.469,0.39
Mauritania,1986,26.753500000000003,0.374,0.213
Mauritania,2007,27.875416666666666,1.758,0.568
Suriname,1982,26.744083333333332,1.871,4.969
Suriname,2005,27.695750000000004,1.586,3.054
Iceland,1974,2.4521666666666673,1.738,8.076
Iceland,1999,1.81675,2.841,10.239
Croatia,1984,10.38802777777778,20.321,4.292
Croatia,1985,10.463111111111111,20.731,4.36
Oman,1979,25.999363636363636,7.716,8.13
Costa Rica,2006,25.76291666666667,6.976,1.614
Hong Kong,1985,21.472166666666666,22.881,4.243
Hong Kong,1986,21.75108333333333,25.526,4.682
Hong Kong,2002,22.373583333333332,39.003,5.718
Singapore,1987,27.181583333333336,31.811,11.436
Singapore,1995,27.0725,40.546,11.474
Estonia,2006,6.397291666666667,16.438,12.205
Mongolia,2009,-2.0386666666666673,13.03,4.889
Laos,1993,24.335583333333332,0.607,0.13
Turkey,1967,12.493362745098043,33.479,0.983
Kazakhstan,1980,4.8230111111111125,230.263,15.196
Germany,1993,8.961677983539097,959.386,11.774
Germany,2008,9.83602880658436,856.643,10.561
Nigeria,1988,26.927542124542104,70.347,0.764
Iran,1977,15.655178343949038,163.806,4.559
Iran,1988,15.745833122629582,175.958,3.195
Iran,1995,15.971554292929286,270.875,4.355
Canada,1994,5.33669,478.468,16.415
United States,1960,14.200708171206227,2897.308,16.072
United States,1990,15.240297989623862,5131.761,20.254
India,1992,25.75707420042643,655.424,0.726
India,2004,26.11960784313723,1134.611,0.999
Benin,1973,27.654736111111106,0.381,0.116
Ethiopia,1986,20.77594444444444,2.195,0.053
Yemen,1992,25.872291666666666,9.926,0.662
France,1974,10.679127314814814,524.737,9.994
South Africa,1963,16.470488333333325,109.725,6.111
Egypt,1983,21.080228070175437,56.38,1.18
Netherlands,1997,9.993989583333327,175.466,11.159
Portugal,1964,15.230416666666667,11.007,1.237
Portugal,1990,15.841511904761903,45.311,4.536
Portugal,1992,15.160357142857142,50.957,5.116
Italy,1983,13.083543650793649,358.409,6.314
Italy,2010,13.206035714285713,435.672,7.241
Uzbekistan,1975,12.365697916666667,77.3,5.684
Philippines,1967,26.61715769230769,18.209,0.526
Philippines,1973,27.109517948717958,31.501,0.782
Madagascar,1992,22.68213888888889,1.003,0.078
Madagascar,2003,22.853541666666665,1.699,0.094
Chile,1965,12.184066433566434,17.747,1.969
Chile,1990,12.091034722222226,32.908,2.449
Chile,1995,12.266915789473684,41.563,2.861
Chile,2012,12.740185964912277,79.621,4.545
Belgium,1960,10.24320238095238,90.915,9.988
Belgium,1979,9.274238095238093,139.787,14.247
Belgium,1988,10.679476190476189,99.75,10.059
Belgium,2003,11.06664285714286,128.292,12.364
Belgium,2006,11.332952380952381,123.9,11.746
El Salvador,1966,25.391930555555557,1.304,0.396
Romania,1988,9.168343333333333,211.568,9.273
Colombia,1961,22.87407264957265,18.196,1.131
Colombia,1965,22.902108974358978,22.859,1.258
Colombia,1985,22.840183760683757,48.091,1.643
Tanzania,2000,23.133234375,2.572,0.075
Tanzania,2001,23.061192708333337,3.041,0.086
Tanzania,2004,23.377671875000004,4.221,0.111
Tunisia,1961,19.26076666666666,1.765,0.409
Turkmenistan,1979,15.209583333333333,28.408,10.291
Turkmenistan,1985,15.093416666666668,32.564,10.027
Turkmenistan,1987,14.94811111111111,36.389,10.539
Eritrea,2009,25.295749999999998,0.446,0.154
Paraguay,1987,22.854616666666665,1.873,0.504
Paraguay,1992,22.64783333333333,2.571,0.604
Paraguay,2011,23.548166666666663,5.192,0.893
Cameroon,1979,25.051922222222224,1.815,0.22
Afghanistan,1984,14.462410526315788,2.822,0.252
Argentina,1965,17.256171874999996,58.805,2.659
Azerbaijan,1989,12.417500000000002,51.587,7.197
Azerbaijan,2001,12.967666666666666,28.415,3.444
Azerbaijan,2005,12.88375,34.194,3.977
Azerbaijan,2010,13.846916666666665,27.549,3.012
Thailand,1999,26.892861111111117,167.235,2.684
Central African Republic,1999,25.045,0.231,0.062
Bosnia And Herzegovina,1970,10.422950000000002,10.898,2.888
Bosnia And Herzegovina,2009,11.867066666666664,20.537,5.293
Bangladesh,1997,25.081877192982457,23.144,0.182
Switzerland,1971,7.741833333333333,41.894,6.742
Switzerland,1975,7.9012333333333356,39.049,6.161
Switzerland,2002,9.0317,43.467,5.972
Equatorial Guinea,1990,25.583083333333335,0.062,0.131
Mozambique,1962,23.783131944444442,1.985,0.285
Serbia,1975,10.292319444444441,39.875,5.266
Serbia,1978,9.510152777777776,44.675,5.789
Serbia,2003,10.728416666666668,48.649,6.409
Serbia,2011,10.694111111111113,48.956,6.647
Somalia,1963,26.201700000000006,0.103,0.033
Somalia,1982,26.66827118644068,0.718,0.12
Nepal,1971,17.68510714285714,0.198,0.016
Poland,1972,7.922041666666662,329.51,9.972
Ukraine,1965,7.290211805555558,367.247,8.091
Ukraine,1974,8.475638888888888,551.258,11.348
Ukraine,1997,7.751253472222223,340.586,6.706
Ukraine,2002,9.537767361111113,295.901,6.079
Ukraine,2010,9.679395833333333,294.366,6.336
Malawi,1964,21.205875000000002,0.33,0.082
Malawi,1965,20.871541666666666,0.348,0.085
Burkina Faso,2001,28.545583333333337,1.064,0.087
Slovakia,2008,10.527291666666668,41.425,7.701
Congo,1961,23.657916666666665,0.267,0.247
Congo,1977,24.109083333333334,0.48,0.281
Congo,1983,24.133583333333334,1.142,0.586
Congo,1986,24.078249999999997,1.062,0.501
Congo,1989,23.998,1.496,0.646
Gambia,1961,25.35775,0.022,0.054
Gambia,1970,25.752249999999993,0.048,0.091
Gambia,1975,24.939833333333336,0.099,0.163
Gambia,1996,25.93058333333333,0.22,0.169
Hungary,1976,9.66586111111111,79.92,7.558
Burundi,1983,21.588416666666664,0.205,0.043
Bulgaria,2005,10.947952380952383,50.6,6.576
Haiti,1960,26.88,0.286,0.074
Haiti,1986,26.752966666666666,0.829,0.131
Sri Lanka,1982,27.19883333333334,4.432,0.29
Honduras,2005,24.959433333333337,6.835,0.914
Ireland,1991,9.536874999999998,33.675,9.528
Ireland,1992,9.518833333333333,33.496,9.413
Senegal,1972,26.016541666666665,1.453,0.306
Senegal,2011,26.73121875,7.819,0.603
Latvia,1995,6.614375,9.134,3.674
Qatar,1979,27.574333333333332,14.346,55.46
Tajikistan,2008,9.858791666666667,2.897,0.395
Latvia,1962,5.145166666666667,10.471,4.798
Kenya,1976,20.44358333333333,4.597,0.329
Kenya,1994,20.718791666666668,6.523,0.252
Guatemala,1988,19.746000000000002,4.071,0.477
Guatemala,2009,19.99258333333333,11.725,0.825
Finland,1963,3.5267333333333335,19.336,4.274
Botswana,1993,19.966916666666666,3.195,2.25
Guyana,1979,27.075083333333335,1.521,1.975
Guyana,1993,26.951916666666673,1.044,1.387
Austria,2005,6.746766666666668,79.095,9.612
Uganda,1999,24.260111111111108,1.255,0.054
Armenia,1981,9.645083333333334,7.6,2.424
Dominican Republic,1977,26.345925925925922,5.598,1.053
Dominican Republic,2007,26.98746296296296,19.909,2.106
Djibouti,1968,28.908166666666673,0.121,0.943
Djibouti,1989,29.13391666666666,0.388,0.742
Rwanda,1960,19.046999999999997,0.07,0.023
Rwanda,1966,19.00190909090909,0.044,0.012
Rwanda,1972,19.280833333333337,0.066,0.016
Jamaica,2003,27.383861111111113,10.667,4.015
Cyprus,2002,20.018416666666667,7.172,7.308
Gabon,1973,26.351874999999996,5.309,8.374
Niger,1962,28.101166666666664,0.066,0.018
Lesotho,1991,14.663166666666669,1.528,0.829
Lesotho,2010,15.232416666666667,2.275,1.14
Liberia,1964,25.709999999999997,0.484,0.384
Uruguay,1976,17.239583333333332,5.888,2.036
Uruguay,1979,17.701208333333337,6.266,2.131
Uruguay,1985,18.29670833333334,3.288,1.09
Chad,1973,27.885375,0.161,0.04
Chad,1979,27.581583333333338,0.202,0.045
Chad,1987,27.839875000000003,0.198,0.036
Chad,2013,27.719100000000005,2.082,0.152
Bahamas,2006,25.34183333333333,1.854,5.322
Bahamas,2008,25.629499999999997,1.92,5.361
Mauritania,2003,27.630916666666675,1.286,0.459
Panama,1974,26.70625,3.84,2.275
Cambodia,1971,26.65641666666667,0.22,0.033
Montenegro,2002,11.410416666666665,1.74,2.746
Mauritius,1963,23.146,0.209,0.29
Mauritius,1978,23.98908333333333,0.63,0.681
Papua New Guinea,1976,24.7075,1.572,0.546
Papua New Guinea,2007,25.20183333333333,6.581,0.945
Iceland,1989,1.3112499999999998,1.896,7.5
Iceland,2009,2.5338333333333325,3.73,11.708
Montenegro,1971,10.234666666666666,1.306,2.44
South Korea,1960,11.630083333333332,12.54,0.48
Estonia,1975,6.781666666666667,30.254,21.253
Georgia,2011,8.926916666666667,7.814,2.02
Mongolia,1963,-1.9085833333333335,1.601,1.495
Mongolia,1980,-3.362166666666667,6.855,4.029
Turkey,1985,13.394945990180036,105.878,2.089
Kazakhstan,1991,5.662761111111111,260.421,15.072
Kazakhstan,1993,3.9599000000000015,207.559,12.015
Spain,1964,14.949135,64.324,2.026
Spain,1991,14.863288333333328,239.291,6.104
Germany,1986,8.390917695473256,1047.234,13.439
Nigeria,1974,26.418216117216108,62.21,1.009
Iran,2001,16.89133881163085,389.912,5.781
Canada,1975,5.364563333333334,396.79,17.141
Canada,1991,6.286706666666667,449.776,15.974
Saudi Arabia,2012,26.351095238095233,605.712,22.382
Japan,1993,13.388667619047627,1169.328,9.367
United States,2009,14.803492217898837,5486.104,17.811
Benin,2009,27.91490277777778,4.225,0.444
Mexico,1981,20.163760309278338,283.587,4.116
Mexico,1983,20.239388458225672,277.43,3.855
Venezuela,1992,26.008002087682673,104.739,5.04
Venezuela,2010,26.739977083333322,189.582,6.58
Ghana,1995,26.906694444444447,4.624,0.266
Ethiopia,1977,20.67807407407407,1.047,0.032
Ethiopia,1988,21.10897222222222,2.64,0.06
Ethiopia,2004,21.219575471698114,5.159,0.068
Yemen,1984,25.60055,7.149,0.648
Indonesia,1993,26.579621839080428,214.963,1.112
Pakistan,2009,25.171980225988705,148.355,0.763
France,1988,11.17861805555555,387.601,6.877
France,2004,11.200210648148149,414.073,6.769
Libya,1968,20.33624576271186,30.114,15.421
Libya,2000,20.41534188034188,53.239,10.036
Brazil,1990,22.589877272727268,218.658,1.466
Brazil,2009,22.976160606060585,389.775,2.029
South Africa,1977,16.83543333333334,199.738,7.365
South Africa,2000,16.58523,378.333,8.022
South Africa,2005,17.4315788590604,416.205,8.41
Syria,1991,18.509595238095237,42.425,3.268
Syria,2010,20.685,62.057,2.76
Egypt,1980,21.902285087719296,44.918,1.022
Algeria,1992,17.66075,79.284,2.977
Netherlands,1961,9.91945486111111,75.833,6.515
Malaysia,1962,26.563065104166665,4.777,0.57
Malaysia,1982,26.754377604166667,30.642,2.215
Malaysia,1984,26.479739583333338,34.794,2.358
Portugal,1988,15.140761904761906,32.568,3.255
Ecuador,1981,20.86417948717949,16.662,1.987
Ecuador,2004,21.40621794871795,29.31,2.154
Ecuador,2009,21.42264743589743,33.815,2.281
Uzbekistan,1986,12.729281250000005,95.238,5.177
Philippines,1986,26.891112820512824,28.969,0.511
Philippines,1989,26.81429615384615,38.834,0.634
Madagascar,1988,22.569791666666667,1.286,0.113
Peru,1971,16.506193181818183,18.591,1.343
Peru,1976,17.03609765625,22.4,1.425
Peru,1983,18.022641592920355,20.393,1.09
Tanzania,1964,22.419000000000004,1.033,0.093
Tunisia,2002,20.065833333333337,20.38,2.044
Tunisia,2008,20.076033333333335,25.453,2.414
Turkmenistan,1986,15.020944444444446,35.821,10.7
Israel,1962,20.109518518518517,7.932,3.887
Israel,2004,19.887787037037036,58.679,8.871
Eritrea,1996,24.35775,0.862,0.405
Paraguay,1978,23.633333333333336,1.452,0.501
Paraguay,2004,23.33751666666667,4.058,0.753
Greece,1975,16.367130952380954,38.67,4.289
Greece,2011,16.747428571428568,94.505,8.507
New Zealand,1990,13.878685185185184,25.49,7.504
New Zealand,1997,13.050462962962964,31.261,8.277
Vietnam,1974,24.97298333333333,19.058,0.42
Cameroon,1978,24.776944444444446,1.993,0.249
Iraq,1993,19.775875000000003,63.263,3.295
Moldova,1968,9.212194444444444,22.401,6.315
Moldova,1987,7.676722222222221,37.498,8.602
Mali,2007,28.517027777777773,1.784,0.123
Central African Republic,1972,25.119833333333332,0.169,0.077
Bangladesh,1962,25.27480263157895,2.517,0.046
Bangladesh,2008,25.6069298245614,45.341,0.303
Switzerland,1996,7.499750000000002,44.107,6.237
Equatorial Guinea,1980,25.591250000000002,0.059,0.203
Equatorial Guinea,2003,25.889869565217392,3.13,3.691
Cuba,1991,26.32447023809524,26.961,2.516
Lebanon,1987,18.937583333333333,7.67,2.266
Lebanon,1997,18.847583333333333,15.099,3.675
Mozambique,1966,23.792062500000004,2.124,0.281
Mozambique,1975,23.333965277777775,2.882,0.302
Serbia,1998,10.507958333333331,51.691,6.656
Angola,1998,23.05113888888889,16.513,1.089
Somalia,1979,26.6993220338983,0.487,0.089
Nepal,1982,18.212261904761903,0.442,0.027
Nepal,2001,18.81786904761905,3.236,0.13
Nepal,2011,18.54677380952381,5.217,0.19
Ukraine,1972,8.551739583333335,509.616,10.629
Burkina Faso,1963,28.101375,0.088,0.018
Burkina Faso,1985,28.07775000000001,0.476,0.06
Burkina Faso,2013,29.077333333333332,2.809,0.159
Gambia,2010,26.52083333333334,0.432,0.224
Burundi,1970,20.77166666666667,0.062,0.018
Zimbabwe,1985,19.872440476190476,10.214,1.176
Bulgaria,1981,10.898880952380953,80.09,9.011
Haiti,1993,27.023634615384616,0.683,0.094
Sri Lanka,1998,27.926833333333324,7.621,0.41
Zambia,1985,20.89333333333333,2.733,0.403
Zambia,2012,21.219539325842693,4.177,0.28
Honduras,1987,24.558916666666665,2.144,0.468
Taiwan,1994,22.565672222222226,161.564,7.565
Taiwan,2009,22.64557222222222,253.028,10.923
Bolivia,1985,11.919957746478874,4.115,0.641
Guinea,1997,26.100083333333334,1.238,0.156
Ireland,1969,9.078166666666666,18.494,6.289
Ireland,2000,9.876583333333336,45.25,11.9
Senegal,1987,26.986333333333334,2.425,0.342
Tajikistan,1969,7.639625,7.323,2.574
Guatemala,2007,19.898083333333336,12.117,0.888
Finland,1992,5.1942,54.272,10.764
Finland,2008,6.0380166666666675,58.625,11.033
Sierra Leone,1992,26.026208333333333,0.282,0.068
Sweden,1967,6.333566666666665,68.93,8.763
Guyana,1967,26.584,1.323,1.997
Austria,1962,5.561583333333334,33.909,4.756
Armenia,1962,9.850999999999999,3.429,1.722
Armenia,1983,8.823416666666667,7.861,2.463
Armenia,2001,10.181166666666666,3.533,1.145
Jordan,1968,18.783666666666665,1.504,1.096
Djibouti,1964,28.986000000000004,0.084,0.816
Djibouti,1971,28.951416666666663,0.161,1.039
Djibouti,1994,29.170800000000003,0.3,0.479
Djibouti,2000,29.990272727272725,0.366,0.49
Djibouti,2004,29.732545454545455,0.407,0.492
Rwanda,2004,19.929166666666664,0.516,0.058
Togo,1967,26.471,0.198,0.099
Cyprus,2004,19.840833333333336,7.787,7.65
Gabon,1996,26.153625000000005,5.886,5.109
Gabon,2000,26.215249999999997,6.128,4.804
Gabon,2012,26.55754166666667,5.016,2.716
Cyprus,1962,20.09,0.905,1.504
Bahrain,1991,25.734333333333336,11.329,21.3
Bahrain,1997,26.107,17.221,27.597
Bahrain,1999,27.671166666666668,18.254,27.885
Niger,1994,28.08483333333333,0.577,0.061
Liberia,1961,25.818416666666668,0.161,0.138
Liberia,1979,26.233749999999997,1.942,1.037
Chad,1990,27.672749999999997,0.377,0.063
Mauritania,1980,27.318583333333336,0.63,0.428
Panama,1980,27.063666666666666,3.088,1.578
Suriname,1965,26.62008333333333,0.795,2.485
Suriname,2006,27.33775,1.74,3.314
Cambodia,1972,27.255916666666668,0.092,0.014
Cambodia,2005,27.670583333333337,2.209,0.164
Montenegro,2011,11.248083333333335,2.407,3.805
Papua New Guinea,1989,25.3025,2.034,0.536
Papua New Guinea,2012,25.138833333333338,4.372,0.541
Iceland,1962,1.68375,1.198,6.568
Iceland,1979,0.4260833333333333,1.983,8.784
Croatia,2002,12.12672222222222,21.916,5.09
Croatia,2010,11.127944444444443,20.978,4.877
Croatia,1963,10.273555555555557,6.975,1.627
Oman,2000,26.261363636363637,23.984,10.51
Costa Rica,1964,24.90991666666667,0.674,0.439
Costa Rica,1982,25.324250000000003,2.069,0.82
Costa Rica,2007,25.62691666666667,7.907,1.805
Hong Kong,1981,21.899,18.617,3.678
Singapore,1972,26.942000000000004,21.72,10.035
Estonia,1988,5.650166666666666,38.014,24.382
Estonia,2011,6.760458333333332,18.948,14.275
Georgia,1976,8.098,11.517,2.296
Laos,1961,24.58175,0.114,0.052
Laos,1985,24.3425,0.205,0.055
Laos,2002,24.752333333333336,1.166,0.208
Turkey,2009,14.19476633986928,318.568,4.396
Kazakhstan,1960,3.5523559322033886,96.467,10.23
China,1998,14.248573464912273,3355.336,2.682
Spain,1999,15.274931666666674,297.025,7.278
Germany,1963,7.469372427983538,945.242,12.654
Nigeria,1987,27.460264652014647,58.942,0.658
Russia,1971,3.7715692143238897,1529.596,11.677
Russia,1973,3.714979166666667,1677.296,12.661
Russia,2003,4.34322513368984,1539.006,10.556
Canada,1995,5.565640000000002,491.305,16.678
